symbol,action,add_shares,price_run,rationale,prev_shares,target_shares,mu_mean_q,mu_sd_q,run_name,run_ts,target_value_usd,target_weight
LW,Keep,0,55.22,"PE_ttm 16.5 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 2.94%; RSI14: 45.5; MACD hist: -0.241; mean=0.13, 30d imbalance=0.00 (pos=0, neg=0); implied=15.26%, rating balance=0.45 (SB=3,B=2,H=6,S=0,SS=0); regime=Mixed, beta_1y=0.51 -> score=0.19",0,0,0.03614507985594084,0.05073667338392824,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
MA,Keep,0,565.13,"PE_ttm 37.5 vs med 16.5; ROA 0.2% vs med 0.0%; ROE 1.8% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 4.84%; RSI14: 45.1; MACD hist: -1.106; mean=0.33, 30d imbalance=0.00 (pos=0, neg=0); implied=10.54%, rating balance=0.69 (SB=5,B=21,H=9,S=0,SS=1); regime=Mixed, beta_1y=0.77 -> score=0.09",0,0,0.02535823206598664,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
MANH,Keep,0,211.56,"PE_ttm 43.0 vs med 16.5; ROA 0.2% vs med 0.0%; ROE 0.9% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 10.87%; RSI14: 56.6; MACD hist: 0.029; mean=0.19, 30d imbalance=0.00 (pos=0, neg=0); implied=5.60%, rating balance=0.40 (SB=1,B=4,H=4,S=1,SS=0); regime=Mixed, beta_1y=1.39 -> score=-0.15",0,0,0.013721031945187923,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
MATV,Keep,0,11.41,"PE_ttm 27.1 vs med 16.5; ROA 0.0% vs med 0.0%; ROE -0.7% vs med 0.1%; Revenue TTM positive; Trend: bullish; 3M momentum: 87.83%; RSI14: 44.9; MACD hist: -0.172; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=27.15%, rating balance=1.00 (SB=0,B=1,H=0,S=0,SS=0); regime=Mixed, beta_1y=1.61 -> score=-0.24",0,0,0.06189603240956765,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
MAX,Keep,0,12.04,"PE_ttm 8.4 vs med 16.5; ROA 0.2% vs med 0.0%; ROE 0.0% vs med 0.1%; Revenue TTM positive; Trend: bullish; 3M momentum: 16.85%; RSI14: 70.8; MACD hist: 0.030; mean=0.19, 30d imbalance=0.00 (pos=0, neg=0); implied=24.43%, rating balance=0.88 (SB=3,B=4,H=1,S=0,SS=0); regime=Mixed, beta_1y=1.00 -> score=0.00",180,180,0.05616100089900389,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,2167.2,0.022155882252813213
MD,Keep,0,16.3,"PE_ttm 9.6 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 22.85%; RSI14: 45.6; MACD hist: -0.172; mean=0.31, 30d imbalance=0.00 (pos=0, neg=0); implied=0.12%, rating balance=0.38 (SB=0,B=3,H=5,S=0,SS=0); regime=Mixed, beta_1y=0.83 -> score=0.07",0,0,0.0003017957186761677,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
MDB,Keep,0,318.41,"PE_ttm 60.0 vs med 16.5; ROA -0.0% vs med 0.0%; ROE -0.0% vs med 0.1%; Revenue TTM positive; Trend: bullish; 3M momentum: 54.64%; RSI14: 54.0; MACD hist: -3.031; mean=0.25, 30d imbalance=0.00 (pos=0, neg=0); implied=7.73%, rating balance=0.72 (SB=6,B=24,H=9,S=0,SS=1); regime=Mixed, beta_1y=1.65 -> score=-0.26",0,0,0.018786244824509746,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
MDLZ,Keep,0,63.36,"PE_ttm 20.5 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: -7.20%; RSI14: 64.6; MACD hist: 0.351; mean=0.24, 30d imbalance=0.00 (pos=0, neg=0); implied=17.06%, rating balance=0.73 (SB=6,B=13,H=7,S=0,SS=0); regime=Mixed, beta_1y=0.09 -> score=0.36",0,0,0.04015390024464516,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
MDXG,Keep,0,6.94,"PE_ttm 26.3 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 20.64%; RSI14: 50.0; MACD hist: -0.005; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=69.68%, rating balance=1.00 (SB=0,B=5,H=0,S=0,SS=0); regime=Mixed, beta_1y=0.54 -> score=0.19",0,0,0.14132080771405509,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
META,New,1,743.75,"PE_ttm 27.3 vs med 16.5; ROA 0.2% vs med 0.0%; ROE 0.4% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 7.44%; RSI14: 65.5; MACD hist: 1.546; mean=0.27, 30d imbalance=0.00 (pos=0, neg=0); implied=13.21%, rating balance=0.85 (SB=9,B=49,H=8,S=0,SS=1); regime=Mixed, beta_1y=1.37 -> score=-0.15",0,1,0.03149346350304727,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,743.75,0.007603561012149238
MNKD,Keep,0,5.53,"PE_ttm 32.3 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 39.60%; RSI14: 45.3; MACD hist: -0.026; mean=0.18, 30d imbalance=0.00 (pos=0, neg=0); implied=89.77%, rating balance=1.00 (SB=2,B=4,H=0,S=0,SS=0); regime=Mixed, beta_1y=0.53 -> score=0.19",0,0,0.17369417184491165,0.15,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
MNMD,Keep,0,10.67,"ROA -0.3% vs med 0.0%; ROE -0.6% vs med 0.1%; Trend: bullish; 3M momentum: 33.52%; RSI14: 56.4; MACD hist: -0.029; mean=0.17, 30d imbalance=0.00 (pos=0, neg=0); implied=149.27%, rating balance=1.00 (SB=3,B=8,H=0,S=0,SS=0); regime=Mixed, beta_1y=1.77 -> score=-0.31",0,0,0.25,0.15,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
MPAA,Keep,0,16.61,"PE_ttm 60.0 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 66.80%; RSI14: 75.8; MACD hist: 0.074; mean=0.21, 30d imbalance=0.00 (pos=0, neg=0); implied=6.95%, rating balance=1.00 (SB=0,B=1,H=0,S=0,SS=0); regime=Mixed, beta_1y=0.97 -> score=0.01",0,0,0.01694413808725903,0.15,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
MRVL,Keep,0,83.17,"PE_ttm 32.2 vs med 16.5; ROA 0.0% vs med 0.0%; ROE -0.0% vs med 0.1%; Revenue TTM positive; Trend: bearish; 3M momentum: 0.43%; RSI14: 80.2; MACD hist: 1.245; mean=0.17, 30d imbalance=0.00 (pos=0, neg=0); implied=13.78%, rating balance=0.76 (SB=7,B=25,H=10,S=0,SS=0); regime=Mixed, beta_1y=2.33 -> score=-0.53",0,0,0.03280650867971269,0.10069617803989116,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
MSFT,Keep,0,511.46,"PE_ttm 37.3 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.3% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 4.97%; RSI14: 58.0; MACD hist: 1.490; mean=0.23, 30d imbalance=0.00 (pos=0, neg=0); implied=19.70%, rating balance=0.98 (SB=12,B=43,H=1,S=0,SS=0); regime=Mixed, beta_1y=0.93 -> score=0.03",0,0,0.04597755436927908,0.15,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
MTDR,Keep,0,49.01,"PE_ttm 6.5 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -5.48%; RSI14: 33.0; MACD hist: -0.294; mean=0.25, 30d imbalance=0.00 (pos=0, neg=0); implied=40.51%, rating balance=0.89 (SB=3,B=14,H=2,S=0,SS=0); regime=Mixed, beta_1y=1.38 -> score=-0.15",0,0,0.08875552110354934,0.05115560472795277,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
MU,Keep,0,157.27,"PE_ttm 31.6 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 28.70%; RSI14: 89.5; MACD hist: 2.875; mean=0.24, 30d imbalance=0.00 (pos=0, neg=0); implied=-1.07%, rating balance=0.79 (SB=6,B=26,H=6,S=0,SS=1); regime=Mixed, beta_1y=2.05 -> score=-0.42",13,13,-0.002683605551796475,0.07766665982954518,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,2044.5100000000002,0.02090158860497377
NESR,Keep,0,10.53,"PE_ttm 10.8 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 74.07%; RSI14: 70.3; MACD hist: -0.049; mean=0.17, 30d imbalance=0.00 (pos=0, neg=0); implied=28.53%, rating balance=1.00 (SB=3,B=1,H=0,S=0,SS=0); regime=Mixed, beta_1y=1.22 -> score=-0.09",0,0,0.06475790216916977,0.15,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
NRDS,Keep,0,11.01,"PE_ttm 14.0 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 2.07%; RSI14: 64.1; MACD hist: 0.081; mean=0.27, 30d imbalance=0.00 (pos=0, neg=0); implied=27.87%, rating balance=0.71 (SB=1,B=4,H=2,S=0,SS=0); regime=Mixed, beta_1y=1.22 -> score=-0.09",0,0,0.06338060981538951,0.1146796134107586,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
NVDA,Keep,0,178.19,"PE_ttm 50.1 vs med 16.5; ROA 0.5% vs med 0.0%; ROE 1.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 24.14%; RSI14: 67.0; MACD hist: 0.565; mean=0.20, 30d imbalance=0.00 (pos=0, neg=0); implied=15.53%, rating balance=0.88 (SB=10,B=47,H=6,S=1,SS=0); regime=Mixed, beta_1y=1.86 -> score=-0.35",52,52,0.03674350186767805,0.15,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,9265.88,0.09472764223361799
NX,Keep,0,13.8,"PE_ttm 7.3 vs med 16.5; ROA 0.0% vs med 0.0%; ROE -0.4% vs med 0.1%; Revenue TTM positive; Trend: bearish; 3M momentum: -25.78%; RSI14: 17.7; MACD hist: -0.368; mean=0.20, 30d imbalance=0.00 (pos=0, neg=0); implied=100.57%, rating balance=1.00 (SB=0,B=2,H=0,S=0,SS=0); regime=Mixed, beta_1y=1.33 -> score=-0.13",0,0,0.19005806876005216,0.15,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
PAR,Keep,0,39.88,"ROA -0.0% vs med 0.0%; ROE -0.1% vs med 0.1%; Revenue TTM positive; Trend: bearish; 3M momentum: -37.83%; RSI14: 8.0; MACD hist: -0.090; mean=0.24, 30d imbalance=0.00 (pos=0, neg=0); implied=81.08%, rating balance=0.80 (SB=1,B=7,H=2,S=0,SS=0); regime=Mixed, beta_1y=1.38 -> score=-0.15",0,0,0.16002849066551694,0.15,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
PEP,Keep,0,140.44,"PE_ttm 18.0 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.4% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 7.62%; RSI14: 26.4; MACD hist: -0.634; mean=0.25, 30d imbalance=0.00 (pos=0, neg=0); implied=8.91%, rating balance=0.17 (SB=2,B=4,H=15,S=2,SS=0); regime=Mixed, beta_1y=0.20 -> score=0.32",0,0,0.021557598804607725,0.10103487069955962,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
PFE,Keep,0,23.76,"PE_ttm 7.1 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -1.11%; RSI14: 35.5; MACD hist: -0.074; mean=0.17, 30d imbalance=0.00 (pos=0, neg=0); implied=20.22%, rating balance=0.29 (SB=1,B=7,H=15,S=1,SS=0); regime=Mixed, beta_1y=0.41 -> score=0.23",0,0,0.04710647429330983,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
PFGC,Keep,0,104.3,"PE_ttm 23.3 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 19.14%; RSI14: 45.1; MACD hist: -0.225; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=15.46%, rating balance=0.71 (SB=1,B=9,H=4,S=0,SS=0); regime=Mixed, beta_1y=0.83 -> score=0.07",0,0,0.03658655268842592,0.04399094860175604,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
PMTS,Keep,0,15.44,"PE_ttm 13.4 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -32.69%; RSI14: 54.3; MACD hist: 0.286; mean=0.21, 30d imbalance=0.00 (pos=0, neg=0); implied=116.42%, rating balance=1.00 (SB=0,B=4,H=0,S=0,SS=0); regime=Mixed, beta_1y=1.36 -> score=-0.14",0,0,0.21290191851150198,0.08923019734868168,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
PRCT,Keep,0,36.66,"ROA -0.1% vs med 0.0%; ROE -0.3% vs med 0.1%; Revenue TTM positive; Trend: bearish; 3M momentum: -34.74%; RSI14: 47.0; MACD hist: 0.371; mean=0.21, 30d imbalance=0.00 (pos=0, neg=0); implied=70.57%, rating balance=0.75 (SB=2,B=7,H=3,S=0,SS=0); regime=Mixed, beta_1y=1.04 -> score=-0.01",55,55,0.14280896824146683,0.15,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,2016.2999999999997,0.02061319000846589
PRU,Increase,9,104.41,"PE_ttm 7.7 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: -3.25%; RSI14: 33.7; MACD hist: -0.534; mean=0.23, 30d imbalance=0.00 (pos=0, neg=0); implied=12.50%, rating balance=0.06 (SB=0,B=2,H=13,S=1,SS=0); regime=Mixed, beta_1y=1.06 -> score=-0.02",20,29,0.029891916395751172,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,3027.89,0.030954953079766798
QUAD,Keep,0,6.55,"PE_ttm 6.8 vs med 16.5; ROA 0.1% vs med 0.0%; ROE -0.2% vs med 0.1%; Revenue TTM positive; Trend: bullish; 3M momentum: 19.86%; RSI14: 53.1; MACD hist: -0.019; mean=0.24, 30d imbalance=0.00 (pos=0, neg=0); implied=38.81%, rating balance=1.00 (SB=1,B=1,H=0,S=0,SS=0); regime=Mixed, beta_1y=1.07 -> score=-0.03",155,155,0.0854305390197796,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,1015.25,0.010379180258937162
RARE,Keep,0,29.08,"ROA -0.2% vs med 0.0%; ROE -1.8% vs med 0.1%; Revenue TTM positive; Trend: neutral; 3M momentum: -20.69%; RSI14: 34.2; MACD hist: -0.257; mean=0.16, 30d imbalance=0.00 (pos=0, neg=0); implied=194.84%, rating balance=0.95 (SB=6,B=14,H=1,S=0,SS=0); regime=Mixed, beta_1y=0.89 -> score=0.05",0,0,0.25,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
RCI,Keep,0,35.66,"PE_ttm 7.0 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 20.28%; RSI14: 41.7; MACD hist: -0.167; mean=0.24, 30d imbalance=0.00 (pos=0, neg=0); implied=9.53%, rating balance=0.71 (SB=5,B=8,H=3,S=1,SS=0); regime=Mixed, beta_1y=0.22 -> score=0.31",28,28,0.02301622686624305,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,998.4799999999999,0.010207735931980868
RCKT,Keep,0,3.26,"ROA -0.4% vs med 0.0%; ROE -0.7% vs med 0.1%; Trend: neutral; 3M momentum: 14.80%; RSI14: 47.5; MACD hist: -0.021; mean=0.03, 30d imbalance=0.00 (pos=0, neg=0); implied=147.17%, rating balance=0.47 (SB=0,B=9,H=7,S=1,SS=0); regime=Mixed, beta_1y=1.14 -> score=-0.06",0,0,0.25,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
SHOP,Keep,0,140.25,"PE_ttm 60.0 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 37.32%; RSI14: 78.3; MACD hist: 0.757; mean=0.21, 30d imbalance=0.00 (pos=0, neg=0); implied=3.11%, rating balance=0.60 (SB=7,B=25,H=19,S=1,SS=0); regime=Mixed, beta_1y=2.12 -> score=-0.45",0,0,0.007675932735658586,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
SLB,Keep,0,35.52,"PE_ttm 10.6 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 1.25%; RSI14: 32.6; MACD hist: -0.239; mean=0.20, 30d imbalance=0.00 (pos=0, neg=0); implied=37.29%, rating balance=0.90 (SB=8,B=18,H=3,S=0,SS=0); regime=Mixed, beta_1y=1.10 -> score=-0.04",0,0,0.08246184863436135,0.13414462174330236,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
SLGN,Keep,0,42.5,"PE_ttm 10.8 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -22.21%; RSI14: 18.8; MACD hist: -0.019; mean=0.20, 30d imbalance=0.00 (pos=0, neg=0); implied=39.82%, rating balance=0.91 (SB=2,B=8,H=1,S=0,SS=0); regime=Mixed, beta_1y=0.69 -> score=0.12",0,0,0.08740080650974003,0.15,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
SLP,Keep,0,14.89,"ROA 0.0% vs med 0.0%; ROE -0.4% vs med 0.1%; Revenue TTM positive; Trend: neutral; 3M momentum: -12.31%; RSI14: 56.8; MACD hist: 0.147; mean=0.15, 30d imbalance=0.00 (pos=0, neg=0); implied=68.53%, rating balance=0.67 (SB=0,B=4,H=2,S=0,SS=0); regime=Mixed, beta_1y=0.76 -> score=0.09",0,0,0.13938120802850906,0.07789714962816163,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
SLVM,Keep,0,43.06,"PE_ttm 8.0 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -15.67%; RSI14: 41.0; MACD hist: 0.051; mean=0.21, 30d imbalance=0.00 (pos=0, neg=0); implied=24.70%, rating balance=0.00 (SB=0,B=1,H=1,S=0,SS=1); regime=Mixed, beta_1y=1.11 -> score=-0.05",0,0,0.056731937252417985,0.06266004099966384,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
SMCI,Keep,0,45.82,"PE_ttm 22.7 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 9.41%; RSI14: 80.5; MACD hist: 0.733; mean=0.19, 30d imbalance=0.00 (pos=0, neg=0); implied=6.29%, rating balance=0.16 (SB=3,B=3,H=10,S=2,SS=1); regime=Mixed, beta_1y=2.07 -> score=-0.43",0,0,0.015376697795613792,0.15,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
SMP,Keep,0,41.12,"PE_ttm 10.3 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 30.02%; RSI14: 49.7; MACD hist: -0.273; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=17.56%, rating balance=1.00 (SB=0,B=3,H=0,S=0,SS=0); regime=Mixed, beta_1y=0.84 -> score=0.06",0,0,0.041271463045654544,0.05732625830205369,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
SNDX,Keep,0,15.68,"ROA -0.4% vs med 0.0%; ROE -1.1% vs med 0.1%; Revenue TTM positive; Trend: bullish; 3M momentum: 61.50%; RSI14: 40.6; MACD hist: -0.336; mean=0.15, 30d imbalance=0.00 (pos=0, neg=0); implied=151.85%, rating balance=1.00 (SB=2,B=10,H=0,S=0,SS=0); regime=Mixed, beta_1y=1.20 -> score=-0.08",0,0,0.25,0.15,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
SNPS,Keep,0,487.76,"PE_ttm 36.3 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 7.48%; RSI14: 40.6; MACD hist: -1.923; mean=0.14, 30d imbalance=0.00 (pos=0, neg=0); implied=10.57%, rating balance=0.91 (SB=4,B=16,H=2,S=0,SS=0); regime=Mixed, beta_1y=1.38 -> score=-0.15",0,0,0.025431820081122103,0.13424597568834934,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
SPB,Keep,0,53.6,"PE_ttm 13.3 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -0.44%; RSI14: 41.1; MACD hist: -0.256; mean=0.18, 30d imbalance=0.00 (pos=0, neg=0); implied=50.90%, rating balance=0.56 (SB=2,B=3,H=4,S=0,SS=0); regime=Mixed, beta_1y=0.93 -> score=0.03",0,0,0.10834019193655098,0.15,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
SPGI,Keep,0,487.18,"PE_ttm 30.2 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: -3.33%; RSI14: 29.5; MACD hist: -4.767; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=23.11%, rating balance=0.92 (SB=5,B=17,H=2,S=0,SS=0); regime=Mixed, beta_1y=0.79 -> score=0.08",9,9,0.05336117089553816,0.06279803211244628,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,4384.62,0.04482517739171737
SPNT,Keep,0,18.32,"PE_ttm 16.6 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: -9.82%; RSI14: 26.7; MACD hist: -0.124; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=44.41%, rating balance=0.67 (SB=0,B=2,H=1,S=0,SS=0); regime=Mixed, beta_1y=0.64 -> score=0.15",0,0,0.09622928607303227,0.15,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
SPRY,Keep,0,9.8,"ROA -0.1% vs med 0.0%; ROE -0.2% vs med 0.1%; Revenue TTM positive; Trend: neutral; 3M momentum: -41.66%; RSI14: 33.3; MACD hist: 0.101; mean=0.13, 30d imbalance=0.00 (pos=0, neg=0); implied=220.02%, rating balance=1.00 (SB=1,B=5,H=0,S=0,SS=0); regime=Mixed, beta_1y=0.83 -> score=0.07",0,0,0.25,0.15,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
SSTK,Keep,0,21.05,"PE_ttm 5.0 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 11.76%; RSI14: 55.7; MACD hist: 0.036; mean=0.19, 30d imbalance=0.00 (pos=0, neg=0); implied=27.63%, rating balance=0.25 (SB=1,B=0,H=3,S=0,SS=0); regime=Mixed, beta_1y=1.27 -> score=-0.11",0,0,0.06289037551380705,0.05032955206048705,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
STZ,Keep,0,132.49,"PE_ttm 9.8 vs med 16.5; ROA 0.1% vs med 0.0%; ROE -0.0% vs med 0.1%; Revenue TTM positive; Trend: bearish; 3M momentum: -18.85%; RSI14: 13.2; MACD hist: -0.835; mean=0.13, 30d imbalance=0.00 (pos=0, neg=0); implied=35.32%, rating balance=0.60 (SB=3,B=13,H=8,S=0,SS=1); regime=Mixed, beta_1y=0.45 -> score=0.22",0,0,0.07854286463478588,0.03961697333157557,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
TBLA,Keep,0,3.51,"PE_ttm 15.8 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: -2.72%; RSI14: 74.5; MACD hist: 0.021; Empty news feed; implied=19.05%, rating balance=0.67 (SB=1,B=3,H=2,S=0,SS=0); regime=Mixed, beta_1y=0.98 -> score=0.01",0,0,0.04455227307203824,0.15,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
TCOM,Keep,0,75.92,"PE_ttm 3.0 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 32.14%; RSI14: 76.2; MACD hist: 0.289; mean=0.31, 30d imbalance=0.00 (pos=0, neg=0); implied=7.03%, rating balance=0.94 (SB=5,B=24,H=2,S=0,SS=0); regime=Mixed, beta_1y=0.73 -> score=0.11",0,0,0.017127529148562415,0.15,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,0.0,0.0
TEAD,New,591,1.69,"ROA 0.0% vs med 0.0%; ROE -0.2% vs med 0.1%; Revenue TTM positive; Trend: bearish; 3M momentum: -28.63%; RSI14: 53.9; MACD hist: 0.035; mean=0.27, 30d imbalance=0.00 (pos=0, neg=0); implied=75.58%, rating balance=0.40 (SB=2,B=0,H=3,S=0,SS=0); regime=Mixed, beta_1y=1.46 -> score=-0.18",0,591,0.15111741420444003,0.02,RunManual-KNN-20250927-2043UTC,20250927-2043UTC,998.79,0.01021090514732711
